iid,1,2,3,4,5,6,7,8,9,10,gv1,gv2,gv3,gv4,gv5,gv6,gv7,gv8,gv9,gv10,egv1,egv2,egv3,egv4,egv5,egv6,egv7,egv8,egv9,egv10
1180,-0.671096,3.32344,0.0799828,0.265158,-0.455041,-0.176042,0.465016,-0.712083,-0.774138,0.241126,0.376392,0.265991,0.242969,0.472028,0.828582,-0.269824,-1.91151,0.416054,-0.486963,-0.0489682,,,,,,,,,,
1181,2.86469,3.66572,-3.43625,0.93299,-0.723918,1.06526,-0.594694,0.405379,-1.62474,3.6717,1.34197,1.38839,-1.6052,-0.0475388,0.662768,0.155662,-0.506146,0.279833,-1.01191,0.43735,,,,,,,,,,
1182,3.07906,1.01837,-1.57368,1.12982,1.98906,1.29366,-0.830414,-0.871029,1.50799,0.588556,0.656658,0.439326,-0.0152976,0.329011,1.48147,1.05772,-0.327267,-0.51196,0.623033,0.442738,,,,,,,,,,
1183,-0.394095,0.375802,0.874542,-2.47115,-1.11775,0.276559,2.04785,-2.77274,0.99226,0.219167,-0.401601,1.04525,0.462887,-0.727459,-0.47033,-0.877358,1.80443,0.335722,-0.322697,0.798127,,,,,,,,,,
1184,-1.27584,-1.25724,-0.312925,-2.3333,-2.05268,-1.91984,1.38842,0.179539,1.82597,-0.625626,-0.0135613,0.813299,-0.679057,-0.797809,-0.104168,-1.7046,2.04083,0.244761,0.130886,0.314614,,,,,,,,,,
1185,1.37579,0.214687,1.72281,0.409365,-1.04124,-2.17642,1.84969,-2.06703,0.723685,-0.91559,1.10668,-0.164193,1.02792,-0.869154,0.6241,1.14223,0.951852,0.118517,1.35647,-1.15232,,,,,,,,,,
1186,1.04019,0.919461,-0.987736,0.0922638,0.866791,0.502636,0.462484,2.0212,-0.333806,2.59767,0.394525,-0.649586,0.451015,0.78706,1.31534,0.616584,1.07405,1.53575,-0.143175,1.18795,,,,,,,,,,
1187,-1.20252,-0.324003,-0.0689096,0.447485,-0.9848,0.179495,-2.46972,0.735103,0.13916,2.3918,-1.53237,-0.734602,0.349311,-0.478703,-0.64347,1.31765,-0.566849,-0.67111,-0.223968,0.84412,,,,,,,,,,
1188,-1.00878,-1.26576,-1.53318,-1.70723,-1.36788,0.997967,-0.654084,-2.33403,-3.46863,0.427754,-1.489,-0.669908,-0.510639,-1.03985,-0.490436,0.323385,-0.37413,-0.914329,-0.326346,-0.230451,,,,,,,,,,
1189,2.16609,1.75768,-2.04404,0.631218,-2.3971,0.599211,-0.875486,1.9876,-0.1009,0.328969,1.729,-0.26348,-0.906744,0.082651,-1.35416,-0.486253,-0.867639,0.0148029,-0.200174,-0.856144,,,,,,,,,,
1190,1.34522,0.716389,-0.308536,-0.989295,-0.406952,0.325792,0.482624,-1.96491,2.48012,0.249803,0.561152,-1.24579,-0.294777,0.400096,0.375549,-0.0461793,0.250878,0.997178,1.70739,1.05753,,,,,,,,,,
1191,-0.694736,-1.52825,1.62366,4.85844,-0.861445,2.42124,0.798642,1.2722,1.76148,1.31528,0.349864,-1.09392,0.262035,2.42548,-0.033654,0.789723,-0.661758,0.057071,0.835112,0.22276,,,,,,,,,,
1192,0.599978,-0.701047,-1.99832,1.13932,0.778649,-1.4793,-0.137104,1.10594,0.00911368,-3.59196,0.252487,-1.72059,-1.02253,1.77664,0.155752,-0.922801,0.121372,0.262845,0.210023,0.208539,,,,,,,,,,
1193,1.80586,-0.923876,-1.29651,-0.466768,-1.20042,0.668108,0.420607,-0.624828,2.18689,-0.168073,0.803257,0.846209,0.0564048,-0.231723,-1.73472,0.236155,-0.56862,-0.130189,0.678487,1.10087,,,,,,,,,,
1194,-1.50025,1.12663,-1.99665,3.46775,-0.149283,2.1727,0.108358,-0.770527,0.506574,-0.673905,-1.13466,1.72165,-1.78175,1.39808,0.429401,-0.0727014,0.934739,0.347124,-0.352179,-1.05342,,,,,,,,,,
1195,-0.809245,1.71995,-0.047913,-2.23349,1.10163,-0.687872,1.61089,-0.31078,0.337941,-0.521567,-0.408759,1.34583,1.01537,-0.956474,0.2013,0.807664,0.363796,-0.743157,0.572248,0.508879,,,,,,,,,,
1196,-1.93156,-0.10791,3.58416,-2.47199,-0.619823,-0.996228,1.25845,1.13185,1.27287,0.296466,0.598948,0.366366,1.19281,-2.7253,-0.128616,1.54876,0.313291,-0.0849653,0.728269,0.244392,,,,,,,,,,
1197,2.02938,2.6917,-0.654205,0.528993,-0.496355,-1.10074,1.41664,0.285413,0.712312,1.47548,1.16241,0.063606,-0.608309,-0.420106,-0.0178174,-0.888981,1.23261,-0.263793,-0.260899,1.09324,,,,,,,,,,
1198,-3.44829,-0.202118,2.0922,0.685166,-1.11826,-2.10924,-0.608194,0.411328,-2.76214,-0.0617243,-1.24929,0.80293,0.58074,1.11572,1.22215,-1.31464,0.559926,-0.95444,-1.71008,1.54797,,,,,,,,,,
1199,0.985479,0.220389,-3.62004,0.532829,-0.271321,3.07571,0.13702,-2.85166,-1.05617,-1.2144,0.54821,0.676757,-2.29607,0.611054,0.0727291,1.14413,-1.52428,-1.31163,-0.125186,-1.11802,,,,,,,,,,
1200,-0.389898,0.874586,-0.99152,0.480445,1.25722,-0.191994,0.603501,-2.24534,0.100032,-1.44063,0.61154,0.950373,-0.701702,0.161923,1.7101,-0.500328,-0.0815555,-0.667981,0.666304,-1.34764,,,,,,,,,,
1201,1.71862,1.18892,-2.11063,4.45708,-0.413838,-1.32207,1.91502,0.529732,-0.936552,0.251165,1.40087,0.471631,-2.20364,0.704335,0.758054,-0.126627,-0.427234,0.650914,0.921825,-0.374435,,,,,,,,,,
1202,0.864276,-1.65953,-1.97471,-0.630098,1.1079,-1.21448,-0.982322,-0.912193,0.753115,-1.31285,-0.384361,0.478789,-1.08138,0.670824,0.00194609,-0.194575,0.688477,-0.390395,0.219407,0.486991,,,,,,,,,,
1203,-0.37412,0.595198,2.99504,0.185706,1.04657,-0.317129,-0.825012,0.496383,2.98502,2.18499,0.0146274,-1.36561,1.70683,0.723297,1.11785,-0.315232,-0.826917,-0.0393526,1.59602,2.56903,,,,,,,,,,
1204,1.56586,-0.131526,0.764127,1.17039,2.9483,1.03124,0.08777,-0.725226,2.99212,1.4348,1.2004,-1.81978,-0.349367,1.7901,1.30703,0.968571,-0.467652,0.720106,1.23113,0.144908,,,,,,,,,,
1205,1.58527,-0.051096,-0.838143,-0.929899,-0.933846,0.466872,0.830918,2.61839,-1.1271,-0.510995,0.933865,-0.11546,-0.116049,-0.35843,-0.0664972,0.923249,0.421509,0.847064,0.126194,-0.910276,,,,,,,,,,
1206,-1.0976,1.11682,-1.54852,-2.13606,-2.09916,0.689193,-1.67072,-0.435876,0.965262,1.16656,-0.709531,0.351713,-1.03744,-0.0614017,-1.1863,0.261489,-0.179295,-1.32558,0.120332,-0.278075,,,,,,,,,,
1207,-0.992751,-0.192502,-0.349936,-0.216941,-3.70272,3.99557,-2.00849,-0.157149,1.80897,-0.670199,1.32903,0.09984,-0.891687,0.0791442,-0.800068,2.17399,-1.23228,1.85982,0.861108,0.65453,,,,,,,,,,
1208,3.59577,-1.67045,-0.253569,-0.542953,-0.680339,-2.3903,2.02427,-0.491933,0.8689,0.021442,0.886556,-1.37865,-0.30624,0.25082,1.04143,-0.547062,0.257678,0.465021,0.973628,0.536145,,,,,,,,,,
1209,1.30442,3.21088,1.50327,0.118302,1.98332,-1.29167,-1.38378,-0.775202,-0.883793,2.80734,1.53281,1.53543,0.838499,0.554262,0.300959,-0.223853,0.0861785,-0.832962,-0.819147,1.3613,,,,,,,,,,
1210,-0.992536,-0.05238,0.862179,-1.94736,-0.197213,-0.430783,0.577993,-1.28104,-0.0144213,2.59557,-0.800724,-0.387309,-0.184294,-0.803147,0.339369,1.63821,-0.325908,-0.989178,-0.207982,1.5111,,,,,,,,,,
1211,1.88894,0.383696,0.375062,-1.82504,0.505729,0.212108,-0.103045,-0.056057,1.18059,1.29463,0.756605,0.590633,-0.395827,-1.28796,-0.11867,-0.519269,-0.617725,0.451633,2.0686,1.98327,,,,,,,,,,
1212,1.42383,-0.252175,-0.0606458,-0.0741303,1.94882,-0.00137134,-1.04724,-1.25103,2.17474,2.17794,1.05927,-0.595187,0.659828,-0.204616,2.00976,0.0555288,-0.532438,-0.119334,0.836978,-0.116478,,,,,,,,,,
1213,0.127248,1.55113,1.44391,0.384445,0.321496,-0.603344,1.43697,1.91171,0.676577,1.04558,-0.685533,-0.352848,0.611087,0.268458,1.52075,-1.29246,-0.288805,1.12866,0.560447,-0.452617,,,,,,,,,,
1214,0.719565,-0.3281,0.820608,-1.50129,0.489309,4.3949,1.94501,-2.52074,4.015,-1.54139,0.849007,-1.09712,1.03373,-0.433675,1.11967,1.43021,0.970605,-0.933583,1.79493,-0.7779,,,,,,,,,,
1215,-2.25249,0.402392,1.96429,-3.41596,-2.89545,1.12047,-0.0689598,1.31074,3.03312,1.29805,-1.41416,0.144446,1.23379,-2.45332,-1.55376,1.00946,0.93787,-0.5258,1.1888,0.54531,,,,,,,,,,
1216,-1.04572,-0.445414,0.0539178,0.752055,-0.407706,0.752281,0.919521,-0.804396,3.09896,-1.58234,-1.28927,-0.607154,0.235349,-0.939873,-0.216091,1.51651,0.132915,-0.477339,2.13382,0.213392,,,,,,,,,,
1217,2.07981,-1.00383,0.224907,-0.49568,-0.511619,0.410501,-1.24279,0.648083,3.03642,-1.46145,-0.714237,-0.272401,-0.0920993,0.714159,0.368119,-0.918202,-0.20729,1.38507,1.47019,-0.48803,,,,,,,,,,
1218,-0.812767,1.03605,0.24598,0.964286,1.34476,0.939967,1.48875,0.248644,0.263776,-1.03667,-1.59903,1.57808,-1.21375,0.382068,0.861282,1.27644,1.50383,1.46379,0.12347,-0.648904,,,,,,,,,,
1219,-0.458393,-0.414125,-0.798713,0.373006,-0.0402421,-0.0378217,0.0539179,0.953706,1.96975,-0.600913,-0.863696,0.936344,0.338589,0.0595646,-0.0280388,-0.584016,0.31584,-0.550502,1.48325,-0.130696,,,,,,,,,,
1220,-0.246366,-0.565498,-2.64276,1.15479,0.54042,2.76729,-0.782946,0.69778,0.129066,-2.27678,-0.498293,0.466971,-1.31539,1.73771,-0.410594,0.896326,0.0913693,0.664301,-0.7873,-0.118259,,,,,,,,,,
1221,-0.257434,1.0781,-0.443231,-2.2871,-0.0112192,-0.398138,1.40504,1.30838,-1.57176,-0.965153,0.939703,0.420028,-0.251031,-1.06195,0.691013,0.528056,1.42888,2.4673,0.425265,-0.353803,,,,,,,,,,
1222,-0.975901,3.51617,0.0762912,-0.186585,-0.776115,0.72778,-1.07182,-0.305693,0.153613,-0.641416,-0.991267,1.23784,-1.14713,0.528052,0.209222,0.630574,-0.127232,0.275727,-0.169664,0.114983,,,,,,,,,,
1223,1.01503,2.58084,-1.70688,-2.36899,-0.485827,-1.91496,1.65623,0.166881,-0.148141,1.01679,0.16729,1.34826,-0.00609168,0.457059,-0.80343,-0.920089,0.587098,-0.925035,0.2802,-0.304325,,,,,,,,,,
1224,0.598136,-2.04382,-0.86725,-1.87416,-2.09219,2.1578,2.92805,1.83096,-0.597838,-1.44072,0.283036,-0.937216,-0.806203,-0.213686,-0.466366,0.1434,1.77409,-0.86132,0.800838,0.360246,,,,,,,,,,
1225,-0.416209,-2.37241,1.66326,0.000373125,-1.43907,-2.72887,0.199181,-1.67909,-2.9449,-1.60456,-0.867361,-1.07678,-0.273203,-1.5368,0.248815,-1.23715,0.0939321,-0.460405,-0.723155,-0.0271399,,,,,,,,,,
1226,-1.17879,-0.591942,1.02855,-0.917301,0.697574,-0.972996,-0.198373,-0.845096,1.0138,-0.393816,-1.85675,0.0912567,0.725892,0.996513,-0.308257,-0.984733,0.707839,1.50494,0.373878,-0.439817,,,,,,,,,,
1227,-1.39214,-4.89224,1.23362,2.49067,3.52907,0.457859,0.69479,0.686389,-0.253186,-0.175186,-0.451547,-1.22565,0.893561,0.356949,0.177274,0.346739,0.785337,-2.09925,-0.0408952,0.220156,,,,,,,,,,
1228,1.53274,0.452055,2.0054,-1.83236,-0.612689,-0.822494,0.39351,1.48586,-0.560066,-0.956963,1.3568,0.799923,0.615662,-1.79286,0.800492,-0.57097,0.916045,-0.277899,0.635013,-0.549578,,,,,,,,,,
1229,-3.23417,3.17335,-0.483834,-1.26019,1.32108,0.625177,-0.503703,1.76025,1.25012,2.29052,0.0406991,0.601583,0.244491,0.694618,0.153653,1.25168,-1.36611,0.333183,-0.341458,-0.0335521,,,,,,,,,,
1230,-0.477919,-1.62033,-3.27961,1.93146,0.69037,-0.153535,-1.09443,2.18311,-0.443954,-0.368238,0.429061,-0.844779,-1.81181,1.09061,-0.298237,0.74454,1.20584,-0.072873,-0.691858,0.119501,,,,,,,,,,
1231,-5.48178,0.0419474,2.93383,-1.3521,-5.12183,3.38815,-4.10869,1.34247,-0.901782,-4.09619,-6.85173,-1.96388,2.17156,-1.65014,-4.23383,2.22385,-5.83922,-0.19473,1.62201,-2.89474,,,,,,,,,,
1232,-5.90085,-18.452,-0.258711,10.3524,-4.25746,5.0665,3.05301,-4.58309,0.685106,1.20678,-4.31441,-17.4906,1.47236,11.7062,-5.48208,3.72653,2.34282,-5.66311,0.927102,1.32396,,,,,,,,,,
1233,1.17915,1.01097,-0.456931,0.309111,-0.965769,-3.15283,0.793227,-1.82667,0.284705,1.14108,0.621882,-1.56461,0.151141,-1.05233,1.07362,-1.71913,1.19129,-2.28502,0.954879,-0.0374091,,,,,,,,,,
1234,2.69119,1.48248,0.435009,-0.0809034,0.868074,-3.33052,-0.0052152,3.58107,0.318551,-2.84502,0.825024,1.32527,0.776146,0.599869,1.90701,-1.447,0.328372,1.48456,-0.521464,-1.30309,,,,,,,,,,
1235,-0.0692934,-1.43582,0.145572,-1.38292,3.69271,-1.78713,-0.573717,1.33517,-0.669385,-0.787159,-0.824971,-0.396716,0.413825,0.784416,1.40645,-0.236846,0.0727776,-1.41946,0.338291,-0.48297,,,,,,,,,,
1236,0.261437,-1.14546,2.40679,-0.352099,2.34611,-3.94383,1.40823,-0.818531,-1.88776,-2.36493,-0.357117,0.231699,1.60186,-0.209415,1.70752,-2.36968,2.15598,-1.5734,-0.54766,-0.0953166,,,,,,,,,,
1237,0.999298,3.4622,0.940472,-0.280348,-2.94474,-2.55579,0.969956,-0.456202,0.030459,-1.34954,1.18845,0.385017,0.18005,-0.186834,-2.19149,-0.992292,0.865397,0.208815,-0.465485,-0.376728,,,,,,,,,,
1238,-1.53275,0.698979,4.12007,-2.66912,-2.73716,-5.37419,2.23282,-1.79473,-0.960225,1.59914,-0.109498,0.261778,2.0936,0.0411246,-0.717879,-2.28985,1.70575,-0.512784,-0.516876,-0.701032,,,,,,,,,,
1239,1.17848,2.72728,0.0832037,2.39062,-0.445826,-0.121443,1.55418,0.0405042,0.1718,-2.23113,0.648766,0.341443,0.589765,0.348318,-1.69521,-0.765784,-1.04889,-0.838822,0.973332,-0.660145,,,,,,,,,,
1240,-5.35053,-3.93626,6.97464,7.71338,-9.29966,-1.8169,-0.544294,1.14045,1.80551,3.57355,-4.03656,-7.32326,7.68377,8.8842,-8.01999,-1.90457,-2.77615,-0.564296,-0.449381,2.82179,,,,,,,,,,
1241,3.29559,-7.76624,6.63416,0.155502,5.66932,5.0287,-3.17319,-1.9288,-1.51561,7.58415,2.78451,-8.43945,7.34615,-0.997925,7.3471,3.52223,-4.06891,-3.91867,-2.13684,8.70436,,,,,,,,,,
1242,0.461133,-2.00256,0.0195061,1.23155,-0.520094,1.713,0.121989,-0.0048368,-1.39725,-1.73021,-1.25582,-0.5409,1.76145,1.50114,-0.1199,0.0697953,0.649581,-0.920456,0.0419726,-0.681751,,,,,,,,,,
1243,1.80557,0.643326,1.87931,1.36564,0.596304,-0.64502,-1.32252,0.187331,-1.27258,-2.27499,0.69659,-1.46863,0.860385,1.40807,-0.0685074,-1.07313,0.064905,0.0817392,-0.750749,-0.916315,,,,,,,,,,
1244,3.43544,1.02247,0.330522,-1.09408,-2.52969,-0.898743,-1.1138,-0.570821,0.515638,0.609308,0.820018,0.27973,-0.832427,0.367097,0.357914,0.409377,0.931297,-0.670388,-0.0515173,-0.689404,,,,,,,,,,
1245,-0.606402,0.68937,-0.975971,-0.168292,-0.802092,0.763513,0.41286,0.233535,1.03012,1.69159,0.203253,-0.385643,0.735572,-0.161032,-1.13049,0.200719,0.711735,-1.01794,0.288388,2.11101,,,,,,,,,,
1246,1.63853,0.479427,-1.17339,2.24503,-2.24177,-0.727199,3.32161,-1.82607,0.91099,2.39634,-0.345266,1.16716,-0.367432,0.465383,-1.87699,0.236979,2.44468,-0.82991,0.193807,0.838165,,,,,,,,,,
1247,-3.26994,-1.03537,0.606446,-0.689421,-0.194234,-0.394201,-0.85837,-2.41394,-0.790487,-0.251507,-0.957434,-0.972738,1.65197,-0.705661,-0.431517,0.231126,-1.38827,-1.70079,2.04176,-0.532627,,,,,,,,,,
1248,-0.440199,0.267312,0.245931,0.251739,-0.879224,1.36622,2.23294,-2.12307,4.76784,1.72407,0.75899,-0.0260526,-0.561848,0.545107,-0.82218,0.73852,-0.202216,-1.32072,0.111407,1.53023,,,,,,,,,,
1249,0.560921,2.88388,0.766945,-0.798591,-1.52037,2.1713,2.18458,0.244119,1.44629,1.10748,1.16461,0.989383,0.288759,0.340741,-0.162925,0.967916,2.77992,-0.536505,0.879207,-0.0647306,,,,,,,,,,
1250,-0.054544,1.68234,1.91709,0.668606,0.354253,0.468993,0.664865,0.472407,1.39025,0.215539,0.187998,1.9526,0.109886,-0.499747,-0.82627,0.118071,0.884229,-0.298763,-0.274116,-1.08936,,,,,,,,,,
1251,-1.37561,0.531331,1.59944,0.466268,-0.136053,0.108147,1.74345,-0.803613,-1.16399,-1.22204,-0.0659076,0.247492,0.320914,1.36222,-0.741584,-0.269864,-0.303019,-0.509877,-0.721924,-0.0246766,,,,,,,,,,
1252,2.59836,0.348114,-0.416442,-0.472556,-2.64285,-0.343308,-1.44195,-0.497722,-0.744003,1.22204,1.65457,0.391533,0.375982,-0.269153,-1.82419,0.397286,-1.16643,-1.00965,-1.17516,1.63915,,,,,,,,,,
1253,0.34686,-1.77196,1.35042,-0.590748,1.44855,0.757406,0.496273,-1.64628,0.481909,2.21105,-0.122857,1.07957,-0.699805,-0.218145,1.43762,1.29986,0.597016,-0.670335,0.172047,0.691566,,,,,,,,,,
1254,-1.81927,-1.02436,-0.10598,-1.15979,3.42017,0.512875,-0.480897,0.872091,-0.463034,-2.76069,0.086421,-1.0117,-0.631196,-1.35259,0.913134,-1.06315,0.980316,-0.16515,-0.5955,-1.15645,,,,,,,,,,
1255,-2.66103,-2.39589,-0.731818,2.82352,0.667907,-2.29421,0.675111,-1.64446,-1.68281,-0.751933,0.526953,-1.19299,-0.721894,1.2726,1.91475,-1.62463,1.57632,0.618478,-0.611133,1.49668,,,,,,,,,,
1256,1.08676,-0.205892,-0.859281,1.39861,0.3804,-0.472468,1.36193,-0.307949,-0.19891,1.83518,0.766755,0.389385,0.155125,0.330599,0.126233,-2.11791,1.12897,0.306791,-0.529031,0.249979,,,,,,,,,,
1257,1.84738,1.18195,0.964384,-0.0389327,-1.51507,-0.447374,2.50693,1.17751,-0.859427,-3.45194,0.491287,0.537934,1.19702,0.417579,-0.913258,-0.532965,0.688452,-0.079392,0.675366,-0.999203,,,,,,,,,,
1258,-1.90951,0.12443,0.0334106,1.76617,0.77404,1.0468,-3.48821,0.639732,-0.771668,1.35218,-0.996809,0.199514,-0.491365,0.786158,0.143692,0.298268,-0.137153,-0.241094,0.653175,0.272306,,,,,,,,,,
1259,-0.0618208,0.213213,0.44461,-1.05977,0.649136,1.1281,-1.4918,-0.0962557,2.25875,0.397367,0.0780184,0.865977,-0.624226,-1.39455,-0.216587,-1.09258,0.289332,-1.37104,1.24847,-0.848632,,,,,,,,,,
1260,0.616737,-1.55335,-0.741064,2.79922,1.66615,-0.328607,2.13733,1.97066,-2.74899,-0.554673,-1.05606,-0.367654,-1.00645,1.51382,1.53073,0.450983,2.17083,1.56324,-1.84414,-0.162816,,,,,,,,,,
1261,1.34689,-0.529264,-0.353655,-2.96195,2.70376,1.31402,-1.38936,0.111933,3.55296,0.707977,-0.349316,0.720653,0.60986,-0.637472,2.40485,1.03129,0.375583,-0.174079,1.74765,-0.231929,,,,,,,,,,
1262,-0.0991421,-0.203891,-0.0499176,1.44257,-0.0168077,-2.83995,-2.39182,-2.8881,1.8328,1.44586,-0.077814,-1.1397,1.21105,0.198618,-0.591057,-0.175185,-1.01261,-0.507804,0.713631,1.01254,,,,,,,,,,
1263,-1.99437,-0.0824383,-0.0297516,0.0794365,-0.93243,-2.1793,0.378982,2.04838,-0.536503,2.59726,-0.97952,0.684522,0.250113,0.262215,-1.09262,-1.78791,0.814903,1.86188,-0.42273,0.898056,,,,,,,,,,
1264,3.36141,-8.03886,3.28452,0.54327,-2.10127,1.11604,2.66953,4.13274,3.27972,3.18153,2.86059,-7.46077,4.14904,-1.17953,-1.97538,3.34988,1.4349,5.54854,3.11275,2.99705,,,,,,,,,,
1265,-0.221007,0.0587181,1.64622,2.09822,-0.237512,-3.19227,0.941988,1.21319,0.695044,-0.229953,-0.531298,0.377139,1.31628,0.923822,-1.33286,-0.164292,-0.862742,0.462915,1.23673,-0.188863,,,,,,,,,,
1266,1.92366,1.7753,2.77357,0.368891,-1.86578,-1.50345,0.676759,-0.602798,1.24216,1.02072,0.614994,-0.649349,1.22504,1.67004,-0.658387,0.252182,-0.0136451,-1.52584,0.68074,0.31137,,,,,,,,,,
1267,-0.301889,-1.68109,0.735126,2.90615,2.91061,-2.02063,0.0981692,1.18042,0.194479,-1.33711,0.917158,-0.0499,0.171957,-0.676445,1.39044,-0.142084,0.503734,0.965903,0.89312,0.497831,,,,,,,,,,
1268,-0.0814442,0.653054,1.93286,0.0791379,0.265463,-2.35348,0.404169,-2.87583,0.469245,-0.137715,0.0409076,0.207166,1.67766,-0.585206,-0.103662,-1.41282,0.807823,-0.912347,-1.13952,0.652855,,,,,,,,,,
1269,-3.53584,-0.737541,0.24039,-3.09565,1.94196,2.2747,-0.888844,0.0836873,0.140721,0.367016,-1.16977,0.548201,-0.497183,0.445567,1.17872,1.00219,0.929076,-0.924202,0.0989977,0.895368,,,,,,,,,,
1270,0.809001,-0.459568,-0.0866499,-0.889813,-1.82411,0.69845,-0.806076,-1.15977,-1.62408,0.961147,1.31029,-0.207361,-0.607688,-1.39276,-3.25208,1.12387,0.0156739,-1.54509,-1.22456,-0.430294,,,,,,,,,,
1271,0.0804135,1.36881,0.549635,-1.22406,-1.04615,-1.84686,-0.0561925,0.37083,-1.49746,-0.976444,-0.28429,0.830139,-1.76693,-0.624304,-1.81358,0.0339969,-0.818245,1.35359,-1.15678,-0.704042,,,,,,,,,,
1272,0.310855,1.54703,-0.821518,0.937474,-3.38418,3.0808,-1.27245,-3.23282,-0.726431,1.19294,-0.811246,0.907602,-0.519843,0.635531,-2.31798,1.57153,-0.689727,-0.795055,-1.24729,0.168901,,,,,,,,,,
1273,0.668752,0.248398,0.109881,-1.26282,-1.01547,1.59864,1.30906,0.727782,-1.09623,-1.31831,0.322905,-0.565849,-1.43099,-0.980757,0.541019,1.27603,0.975329,-0.385932,0.0657322,-0.950144,,,,,,,,,,
1274,1.51785,-2.23055,-0.111963,0.0845882,-0.945756,1.1154,-1.55677,-0.947687,-0.675385,1.69429,0.224154,-0.448014,-0.363003,-0.365026,0.395732,0.884777,-0.0508789,-0.970039,-0.490084,-0.725091,,,,,,,,,,
1275,-3.3584,-0.191861,-0.30533,0.543251,2.36406,0.742386,0.481053,0.384271,-1.67033,-0.190451,-0.250157,-0.145643,-0.47118,0.440876,0.99033,0.848278,0.342403,-0.387946,-1.2858,1.65269,,,,,,,,,,
1276,1.83974,-1.05147,0.574563,-1.60955,-0.472645,-2.86463,-0.848358,-3.30346,-2.07264,-2.05226,0.0813728,0.140749,-0.301553,-0.746603,-0.00114111,-0.572283,-0.377261,-1.42585,0.0901159,-0.947595,,,,,,,,,,
1277,2.18303,-0.731104,-0.225452,1.24516,-0.835833,0.531368,2.21557,0.465316,-0.17697,1.3567,-0.0770918,-0.583863,0.280333,-0.38472,-1.50353,0.501971,1.4525,-0.565011,0.944891,-0.52195,,,,,,,,,,
1278,1.5586,-1.6628,-2.36613,-0.445006,1.39054,-0.27832,-1.82718,-1.46603,-0.263758,-0.101823,0.510668,-0.491624,-1.65567,0.0858003,-0.783404,0.245825,-1.16155,0.335058,-0.0186668,-1.10882,,,,,,,,,,
1279,0.166054,-0.60771,-1.40414,0.0174255,-1.44733,1.97495,-1.34568,0.611538,2.45846,0.085909,0.0847236,0.403479,-1.30523,-0.208818,-0.679518,0.531034,-1.94462,-1.30665,-0.162858,0.446214,,,,,,,,,,
1280,-0.592058,-0.551349,1.08148,-2.06386,-1.61486,0.563502,-0.0408842,0.522893,-1.19449,-0.0760053,-0.282126,0.167945,0.159879,-0.917472,-1.03555,-0.395438,-0.767969,0.970682,-0.197373,1.1503,,,,,,,,,,
1281,0.798267,0.525089,-1.24509,0.424889,-1.75895,0.462116,-3.33629,-0.256207,2.16585,1.43463,0.221582,-0.34828,-0.314675,-0.75807,-1.53633,0.766505,-3.81979,0.567846,0.865047,-0.342554,,,,,,,,,,
1282,1.70498,1.26686,0.50736,-3.48315,-0.294235,-0.299029,-3.37496,-0.629611,0.0652151,-2.94435,0.294012,1.37019,0.456342,-1.72223,-0.743952,-0.659113,-1.90285,-0.707745,-0.103308,-0.698629,,,,,,,,,,
1283,1.53451,-0.941527,-1.36207,0.283366,-1.87486,1.1314,1.75061,1.06308,-1.75906,0.20405,-0.0845312,-0.559999,-0.119415,-0.962368,0.702578,-0.721664,0.211341,-0.617578,-1.16072,-0.784067,,,,,,,,,,
1284,-1.39454,1.7712,-2.00335,-0.127647,-1.47642,0.387702,-0.345605,-0.985406,-0.87452,0.199703,-0.313443,1.64452,-0.134108,-0.208973,-1.52403,0.775596,-0.594235,-0.438672,-0.349649,-0.317078,,,,,,,,,,
1285,-0.00610915,-0.72589,-0.300319,0.440336,-1.11523,1.19009,-0.856297,0.27525,1.10538,-0.091233,-0.367216,-0.131756,-1.05618,1.2617,-1.398,-0.0748595,-0.404043,-0.507644,0.907694,-0.419182,,,,,,,,,,
